Form Submitted,Name of Market,County,GPS Latitude,GPS Longitude,GPS Accuracy,Market Locations:  Distance to nearest Urban Centre (Km)
2015/06/04 12:33:35 PM,Tana Delta Conservation Network,Tana River,-2.3233,40.1145,4,110
2015/06/05 9:17:20 AM,Shirikisho Fish Market,Tana River,-2.5181,40.3267,6,170
2015/06/05 9:31:08 AM,Shirikisho Mango Farmers Organisation,Tana River,-2.5220,40.3235,13,
2015/06/05 9:38:24 AM,Chamwanamuma Mango Market,Tana River,-2.5161,40.3006,9,160
2015/06/08 2:11:12 PM,Kilelengwani Cattle Auction Yard,Tana River,-2.4718,40.4661,10,165
2015/04/21 2:02:03 PM,Marigiti Market Chuka,Tharaka-Nithi,-0.3351,37.6451,14,0
2015/04/22 1:34:19 PM,Kibumbu Tea Buying Center,Tharaka-Nithi,-0.3286,37.6333,9,2
2015/04/23 12:51:31 PM,Kibugua Tea Buying Centre,Tharaka-Nithi,-0.3664,37.6155,7,5
2015/04/24 8:58:42 AM,Maara Market,Tharaka-Nithi,-0.2283,37.6418,8,
2015/04/24 9:14:20 AM,Pole Pole Banana Market,Tharaka-Nithi,-0.2292,37.6481,5,3
2015/04/29 12:43:06 PM,Katharaka,Tharaka-Nithi,-0.2477,37.6406,9,3
2015/04/29 2:19:55 PM,Katharaka Tea buying Center,Tharaka-Nithi,-0.2476,37.6416,12,3
2015/04/30 12:38:48 PM,Magutuni Market,Tharaka-Nithi,-0.2298,37.7353,12,15
2015/05/04 9:54:07 AM,Kaanwa Market,Tharaka-Nithi,-0.3208,37.7213,9,17
2015/05/05 10:41:10 AM,Majira Tea buying Center,Tharaka-Nithi,-0.2114,37.6257,9,6
2015/05/05 1:32:36 PM,Kianjagi Tea Buying centre,Tharaka-Nithi,-0.2419,37.6206,5,2
2015/05/05 1:43:05 PM,Kieni Tea buying Center,Tharaka-Nithi,-0.2446,37.6281,4,8
2015/05/05 1:55:18 PM,Kamacoro Tea buying center,Tharaka-Nithi,-0.2440,37.6109,5,5
2015/05/05 2:21:14 PM,Mutindwa Tea buying Center,Tharaka-Nithi,-0.2429,37.6027,4,5
2015/05/05 2:51:59 PM,Kiangucu Tea buying Center,Tharaka-Nithi,-0.2310,37.6031,6,7
2015/05/05 3:06:28 PM,Giriria Tea  buying center,Tharaka-Nithi,-0.2344,37.6128,4,7
2015/05/05 3:17:17 PM,Kamara Tea Buying Centre,Tharaka-Nithi,-0.2332,37.6207,5,0
2015/05/06 2:35:15 PM,Iriga Tea Buying Center,Tharaka-Nithi,-0.2708,37.6163,5,8
2015/05/06 3:28:51 PM,Muraga  Tea Buying.,Tharaka-Nithi,-0.2675,37.6330,7,8
2015/05/06 4:34:22 PM,Kajuinduthi Tea buying Center,Tharaka-Nithi,-0.2690,37.6474,12,3
2015/05/06 4:34:54 PM,Kajiuduthi Banana Centre,Tharaka-Nithi,-0.2707,37.6511,6,2
2015/05/08 11:45:21 AM,Kagema Tea Buying Centre,Tharaka-Nithi,-0.3768,37.6131,6,7
2015/05/08 12:11:45 PM,Njuri Tea Buying Centre,Tharaka-Nithi,-0.3703,37.6038,5,17
2015/05/08 12:29:04 PM,Kericho Tea Buying Centre,Tharaka-Nithi,-0.3646,37.5954,14,21
2015/05/08 3:00:45 PM,Karamani Tea Buying Centre,Tharaka-Nithi,-0.3496,37.6171,14,5
2015/05/12 1:21:06 PM,Marimanti Market,Tharaka-Nithi,-0.1564,37.9772,6,0
2015/05/13 11:13:10 AM,Shauri Market,Tharaka-Nithi,0.0128,38.0732,6,0
2015/05/14 12:23:45 PM,Gatunga Market,Tharaka-Nithi,-0.0998,38.0101,6,0
2015/05/14 3:43:24 PM,Kibung'a,Tharaka-Nithi,-0.0766,37.9194,10,0
2015/05/19 9:04:56 AM,Kirurumwe Tea buying Center,Tharaka-Nithi,-0.2267,37.6381,7,3
2015/05/19 10:14:32 AM,"Macadamia buying center, kamara factory",Tharaka-Nithi,-0.2322,37.6226,14,1
2015/05/19 12:16:32 PM,Makoi Tea Buying centre,Tharaka-Nithi,-0.2073,37.6125,12,5
2015/05/19 12:27:32 PM,Gianchuku Tea buying center,Tharaka-Nithi,-0.2110,37.6022,13,15
2015/05/19 1:17:16 PM,Kimoro Tea buying center,Tharaka-Nithi,-0.2051,37.6153,4,6
2015/05/22 11:08:53 AM,Mwithanga tea center,Tharaka-Nithi,-0.2562,37.6050,10,8
2015/05/22 11:15:23 AM,Kalewa Tea center,Tharaka-Nithi,-0.2647,37.6085,6,7
2015/05/27 1:58:47 PM,Kagumo  Tea buying Center,Tharaka-Nithi,-0.3680,37.6405,11,5
2015/05/21 10:29:56 AM,Tuigoin market.,Trans Nzoia,0.9339,35.2756,4,60
2015/05/27 8:13:00 AM,Goseta market,Trans Nzoia,1.0691,35.0620,13,9
2015/06/02 4:04:03 PM,Bhakita market,Trans Nzoia,1.0177,35.0063,6,5
2015/04/22 10:13:28 AM,Lokichar Livestock Marketing Association,Turkana,2.3833,35.6552,5,2
2015/04/28 11:26:46 AM,Kakuma Livestock Marketing Association,Turkana,3.7073,34.8635,8,1
2015/04/28 4:05:47 PM,kakuma Slaughter,Turkana,3.7143,34.8496,5,3
2015/05/07 2:35:35 PM,Lokitaung Marketing Association,Turkana,4.2717,35.7498,13,
2015/06/11 4:36:35 PM,Kalokol fish traders community yard,Turkana,3.5370,35.8640,7,58
2015/03/30 9:32:44 AM,Sigowet Livestock Market,Uasin Gishu,0.5887,35.2216,14,15
2015/04/10 2:47:04 PM,Munyaka market.,Uasin Gishu,0.6696,35.5094,12,6
2015/04/14 7:46:56 AM,Uasin gishu hawkers market.,Uasin Gishu,0.5143,35.2726,9,0
2015/04/14 8:02:26 AM,"Municipal market, Eldoret.",Uasin Gishu,0.5180,35.2728,4,0
2015/04/14 1:05:17 PM,Chepkanga mini market.,Uasin Gishu,0.6698,35.5067,4,7
2015/04/16 3:04:21 PM,Nangili Market,Uasin Gishu,0.7479,35.1450,14,30
2015/04/20 11:07:57 AM,Kapseret market.,Uasin Gishu,0.4485,35.2414,4,10
2015/04/28 11:32:21 AM,Cheptiret market.,Uasin Gishu,0.3582,35.3539,8,16
2015/04/29 4:07:29 PM,Jamboni market.,Uasin Gishu,0.6699,35.5088,8,
2015/05/05 1:20:27 PM,Moi's Bridge Market,Uasin Gishu,0.8770,35.1204,7,0
2015/05/06 4:10:27 PM,Kesses marker.,Uasin Gishu,0.5181,35.2720,14,18
2015/05/11 11:14:42 AM,Sigot Market,Uasin Gishu,0.4747,35.3651,4,
2015/05/11 12:39:26 PM,Naiberi Matket,Uasin Gishu,0.4589,35.3967,14,30
2015/05/15 10:59:27 AM,Road Block Stage Market,Uasin Gishu,0.5485,35.2451,5,2
2015/05/15 1:25:39 PM,Mail nne Market,Uasin Gishu,0.5552,35.2485,13,3
2015/05/15 2:58:34 PM,Eldoret CBD Main Mraket Retail,Uasin Gishu,0.5200,35.2733,7,0
2015/05/15 3:06:00 PM,Eldoret Main Market Wholesale,Uasin Gishu,0.5256,35.2686,11,0
2015/05/16 3:39:50 PM,Kiplombe Cattle Auctioning Market,Uasin Gishu,0.5279,35.2796,6,2
2015/05/18 3:21:03 PM,Ziwa sirikwa market.,Uasin Gishu,0.8457,35.2560,11,
2015/05/19 11:57:11 AM,Kipkabus Market,Uasin Gishu,0.2922,35.4974,24,
2015/05/19 12:09:05 PM,Kipkabus Livestock Market,Uasin Gishu,0.2935,35.4971,6,12
2015/05/19 6:17:29 PM,Ziwa machine market.,Uasin Gishu,0.5106,35.2675,7,55
2015/05/23 10:20:02 AM,Cheptulon  Livestock Market,Uasin Gishu,0.5632,35.3314,9,
2015/05/28 11:56:43 AM,kimnai Matket,Uasin Gishu,0.5413,35.2461,14,
2015/05/28 2:58:49 PM,Juakali Market,Uasin Gishu,0.5380,35.2463,6,
2015/05/28 3:14:19 PM,Huruma Market,Uasin Gishu,0.5378,35.2463,5,
2015/05/28 3:38:56 PM,Kahoya Market,Uasin Gishu,0.5495,35.2457,6,2
2015/05/22 1:01:18 PM,Khusikulu Market,Vihiga,0.0495,34.6251,6,5
2015/05/23 9:12:04 AM,Luanda Mordern Market,Vihiga,0.0228,34.5863,15,1
2015/06/02 11:27:34 AM,Chavakali market,Vihiga,0.1181,34.7336,5,5
2015/06/02 1:41:59 PM,Chavakali market,Vihiga,0.1143,34.7300,10,
2015/06/02 5:10:16 PM,MUDETE MARKET.,Vihiga,0.1170,34.7703,6,12
2015/06/03 1:27:32 PM,MWICHIO MARKET.,Vihiga,0.0730,34.6098,5,30
2015/06/04 10:48:27 AM,KILINGILI OPEN AIR MARKET.,Vihiga,0.1233,34.6807,5,2
2015/06/04 3:50:26 PM,LUANDA MARKET.,Vihiga,0.0236,34.5866,11,1
2015/06/04 4:23:01 PM,New Majengo Crop Mkt,Vihiga,0.6026,34.7770,13,
2015/06/05 11:16:31 AM,BUKUGA MARKET.,Vihiga,0.0348,34.6918,4,35
2015/06/05 11:26:32 AM,MADZUU TEA BUYERS CENTRE.,Vihiga,0.0330,34.6891,4,35
2015/06/06 9:28:30 AM,EMABUNGO MARKET.,Vihiga,3.3167,34.6112,5,20
2015/06/06 11:27:57 AM,EKWANDA MARKET.,Vihiga,-0.0228,34.5711,9,28
2015/06/08 11:01:20 AM,Cheptul market,Vihiga,0.1276,34.8610,9,5
2015/06/08 1:25:46 PM,Ebuyangu market.,Vihiga,0.0845,34.5679,7,
2015/06/08 3:06:14 PM,Lwanda Lower Agricultural market Mwibona,Vihiga,0.0229,34.5862,11,1
2015/06/09 7:58:26 AM,Majengo market,Vihiga,0.0522,34.7224,14,4
2015/06/09 9:30:08 AM,Mbale open market,Vihiga,0.0832,34.7220,4,4
2015/06/09 11:13:41 AM,BANJA MARKET.,Vihiga,0.0380,34.8275,5,
2015/06/09 2:24:09 PM,Serem Opn Air Mkt,Vihiga,0.0780,34.8541,5,0
2015/06/10 9:47:32 AM,Serem market,Vihiga,0.0757,34.8549,6,
2015/06/10 10:54:53 AM,Gambogi market.,Vihiga,0.0007,34.7396,9,30
2015/06/11 10:56:36 AM,Tigoi market.,Vihiga,0.0068,34.7266,6,
2015/06/13 10:18:34 AM,Stendi Kisa Stock Sale Market,Vihiga,0.1086,34.7246,8,1
2015/06/13 10:43:19 AM,Lunyerere Hides and Skin Centre,Vihiga,0.1078,34.7247,7,2
2015/06/16 12:19:33 PM,Mbale main market stall,Vihiga,0.0830,34.7222,7,0
2015/03/25 11:41:33 AM,Soko Mjinga Wajir Central,Wajir,1.7466,40.0580,11,1
2015/03/25 5:18:53 PM,"central Milk Market,Wajir",Wajir,1.7459,40.0572,8,5
2015/03/26 10:54:58 AM,Barwaqo Fresh Produce Market,Wajir,1.7401,40.0379,13,2
2015/03/26 2:01:20 PM,Orahey Milk Market,Wajir,1.7523,40.0591,5,1
2015/03/27 2:43:04 PM,Wajir Animal Market,Wajir,1.7415,40.0466,14,1
2015/04/16 8:53:35 AM,Lelan supermarket,West Pokot,1.2574,35.0926,7,5
2015/04/16 3:24:32 PM,kapenguria supermarket,West Pokot,1.2584,35.0959,7,70
2015/04/20 5:51:56 PM,kishaunet,West Pokot,1.2797,35.0801,4,8
2015/04/21 9:39:17 AM,ocs carlifornia,West Pokot,1.2600,35.1056,7,2
2015/04/21 2:13:04 PM,50,West Pokot,1.2572,35.0922,5,5
2015/04/21 2:57:20 PM,kacheliba supermarket,West Pokot,1.2593,35.0931,4,5
2015/04/22 11:21:39 AM,suntec supermarket,West Pokot,1.2594,35.0973,6,4
2015/04/29 12:53:09 PM,kabichbich,West Pokot,1.2018,35.2846,4,20
2015/04/29 4:48:39 PM,chepkono,West Pokot,1.2404,35.1181,14,15
2015/05/04 10:20:23 AM,sigor,West Pokot,1.4863,35.4722,5,8
2015/06/04 5:11:10 PM,wanja  ndege market,West Pokot,1.2801,35.0803,15,3
2015/06/06 12:26:21 PM,krut,West Pokot,1.4867,35.4722,4,8
