date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
15/01/2021,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,2413,20.7653
15/01/2021,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1125,9.6813
15/01/2021,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,585,5.0343
15/01/2021,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,vegetables and fruits,Spinach,KG,actual,Wholesale,KES,20,0.1721
15/01/2021,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,1600,13.769
15/01/2021,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,27.01,0.2324
15/01/2021,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,KG,actual,Wholesale,KES,59.68,0.5136
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,2502,21.5312
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,7002,60.2564
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,2155,18.5451
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,4280,36.832
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,"Rice (imported, Pakistan)",50 KG,actual,Wholesale,KES,4670,40.1881
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,3600,30.9802
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,"meat, fish and eggs","Fish (omena, dry)",KG,actual,Wholesale,KES,106,0.9122
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,7605,65.4456
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,7020,60.4113
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,9099,78.3023
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,7380,63.5093
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,8460,72.8034
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,1449,12.4695
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Cowpea leaves,KG,actual,Wholesale,KES,87,0.7487
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1334,11.4799
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,455,3.9155
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Spinach,KG,actual,Wholesale,KES,18,0.1549
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,2976,25.6103
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Maize,KG,aggregate,Retail,KES,47.5,0.4088
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,70,0.6024
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.4303
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.8606
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,70,0.6024
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0861
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,miscellaneous food,Sugar,KG,aggregate,Retail,KES,120,1.0327
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,200,1.7211
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,110,0.9466
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.1721
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,70,0.6024
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Maize,KG,aggregate,Retail,KES,45,0.3873
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,70,0.6024
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.4303
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.8606
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,72.5,0.6239
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0861
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,miscellaneous food,Sugar,KG,aggregate,Retail,KES,115,0.9896
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,195,1.6781
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,105,0.9036
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.1721
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,80,0.6884
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,20,0.1721
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,cereals and tubers,Maize,KG,aggregate,Retail,KES,45,0.3873
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.4303
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.8606
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,400,3.4422
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,500,4.3028
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0861
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,miscellaneous food,Sugar,KG,aggregate,Retail,KES,120,1.0327
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,200,1.7211
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,100,0.8606
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.1721
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,80,0.6884
15/01/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,20,0.1721
15/01/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,24.54,0.2112
15/01/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,8051,69.2837
15/01/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1390,11.9618
15/01/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,4200,36.1435
15/01/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,3204,27.5723
15/01/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1007,8.6658
15/01/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,517,4.4491
15/01/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3506,30.1712
15/01/2021,Rift Valley,West Pokot,Lomut (West Pokot),1.4352,35.5744,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,10800,92.9405
15/02/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,1399,12.0392
15/02/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,3600,30.9802
15/02/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,KES,4050,34.8527
15/02/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,6003,51.6594
15/02/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,9000,77.4504
15/02/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,5802,49.9297
15/02/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,1339,11.5229
15/02/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,900,7.745
15/02/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,423,3.6402
15/02/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3648,31.3932
15/02/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,1205,10.3697
15/02/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1303,11.2131
15/02/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,6750,58.0878
15/02/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,4500,38.7252
15/02/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,KES,2700,23.2351
15/02/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,6300,54.2153
15/02/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,7923,68.1821
15/02/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,6000,51.6336
15/02/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,3761,32.3657
15/02/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,vegetables and fruits,Cowpea leaves,KG,actual,Wholesale,KES,48,0.4131
15/02/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,534,4.5954
15/02/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,5002,43.0452
15/02/2021,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,33.04,0.2843
15/02/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,cereals and tubers,Maize,KG,aggregate,Retail,KES,42.5,0.3657
15/02/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,80,0.6884
15/02/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,71.25,0.6131
15/02/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,55,0.4733
15/02/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,120,1.0327
15/02/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,milk and dairy,"Milk (cow, fresh)",L,aggregate,Retail,KES,60,0.5163
15/02/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0861
15/02/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,miscellaneous food,Sugar,KG,aggregate,Retail,KES,120,1.0327
15/02/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,210,1.8072
15/02/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,102.5,0.8821
15/02/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,6,0.0516
15/02/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,42.5,0.3657
15/02/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,20,0.1721
15/02/2021,Eastern,Kitui,Kitui town (Kitui),-1.35657,38.00825,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,2700,23.2351
15/02/2021,Eastern,Kitui,Kitui town (Kitui),-1.35657,38.00825,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,9000,77.4504
15/02/2021,Eastern,Kitui,Kitui town (Kitui),-1.35657,38.00825,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1365,11.7466
15/02/2021,Eastern,Kitui,Kitui town (Kitui),-1.35657,38.00825,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,6003,51.6594
15/02/2021,Eastern,Kitui,Kitui town (Kitui),-1.35657,38.00825,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,4500,38.7252
15/02/2021,Eastern,Kitui,Kitui town (Kitui),-1.35657,38.00825,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,9000,77.4504
15/02/2021,Eastern,Kitui,Kitui town (Kitui),-1.35657,38.00825,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,520,4.4749
15/02/2021,Eastern,Kitui,Kitui town (Kitui),-1.35657,38.00825,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,2502,21.5312
15/02/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,1250,10.757
15/02/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1375,11.8327
15/02/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,6375,54.8607
15/02/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,9000,77.4504
15/02/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,7050,60.6695
15/02/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,6600,56.7969
15/02/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,7800,67.1237
15/02/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,5400,46.4702
15/02/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,2625,22.5897
15/02/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,vegetables and fruits,Cowpea leaves,KG,actual,Wholesale,KES,21,0.1807
15/02/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,708,6.0928
15/02/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,563,4.845
15/02/2021,Eastern,Makueni,Makueni,-1.80618,37.62137,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,7200,61.9603
15/02/2021,Eastern,Makueni,Makueni,-1.80618,37.62137,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,7200,61.9603
15/02/2021,Eastern,Makueni,Makueni,-1.80618,37.62137,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,780,6.7124
15/02/2021,Eastern,Makueni,Wote town (Makueni),-1.788,37.6333,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,7200,61.9603
15/02/2021,Eastern,Makueni,Wote town (Makueni),-1.788,37.6333,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,7200,61.9603
15/02/2021,Eastern,Makueni,Wote town (Makueni),-1.788,37.6333,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,7596,65.3681
15/02/2021,Eastern,Makueni,Wote town (Makueni),-1.788,37.6333,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,780,6.7124
15/02/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Maize,KG,aggregate,Retail,KES,51.46,0.4428
15/02/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,52.83,0.4546
15/02/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,58.56,0.5039
15/02/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,74.58,0.6418
15/02/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,459.52,3.9545
15/02/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,542.22,4.6661
15/02/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50.94,0.4384
15/02/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,60,0.5163
15/02/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0861
15/02/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,miscellaneous food,Sugar,KG,aggregate,Retail,KES,108,0.9294
15/02/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,oil and fats,Cooking fat,KG,aggregate,Retail,KES,132.69,1.1419
15/02/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,181.22,1.5595
15/02/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,95.46,0.8215
15/02/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,5,0.043
15/02/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,31.87,0.2742
15/02/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,5.3,0.0456
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Maize,KG,aggregate,Retail,KES,50.36,0.4334
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,2700,23.2351
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,53.81,0.463
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50.4,0.4337
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1700,14.6295
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,76.67,0.6598
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,65.87,0.5669
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,461.33,3.97
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,569,4.8966
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50,0.4303
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,milk and dairy,"Milk (cow, fresh)",L,aggregate,Retail,KES,55,0.4733
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0861
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,miscellaneous food,Sugar,KG,aggregate,Retail,KES,108.42,0.933
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,oil and fats,Cooking fat,KG,aggregate,Retail,KES,128,1.1015
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,183.57,1.5797
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,10800,92.9405
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,112.35,0.9669
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,9999,86.0474
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,6.47,0.0557
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,1676,14.423
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,27.46,0.2363
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,5.12,0.0441
15/02/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,813,6.9964
